,MESS_DATUM,GS_10
48833,202304071615,3.1
48834,202304071630,2.2
48835,202304071645,1.6500000000000001
48836,202304071700,1.4500000000000002
48837,202304071715,0.8
48838,202304071730,0.6000000000000001
48839,202304071745,0.55
48840,202304071800,0.35
48841,202304071815,0.15000000000000002
48842,202304071830,0.05
48843,202304071845,0.0
48844,202304071900,0.0
48845,202304071915,0.0
48846,202304071930,0.0
48847,202304071945,0.0
48848,202304072000,0.0
48849,202304072015,0.0
48850,202304072030,0.0
48851,202304072045,0.0
48852,202304072100,0.0
48853,202304072115,0.0
48854,202304072130,0.0
48855,202304072145,0.0
48856,202304072200,0.0
48857,202304072215,0.0
48858,202304072230,0.0
48859,202304072245,0.0
48860,202304072300,0.0
48861,202304072315,0.0
48862,202304072330,0.0
48863,202304072345,0.0
48864,202304080000,0.0
48865,202304080015,0.0
48866,202304080030,0.0
48867,202304080045,0.0
48868,202304080100,0.0
48869,202304080115,0.0
48870,202304080130,0.0
48871,202304080145,0.0
48872,202304080200,0.0
48873,202304080215,0.0
48874,202304080230,0.0
48875,202304080245,0.0
48876,202304080300,0.0
48877,202304080315,0.0
48878,202304080330,0.0
48879,202304080345,0.0
48880,202304080400,0.0
48881,202304080415,0.05
48882,202304080430,0.25
48883,202304080445,0.35
48884,202304080500,0.55
48885,202304080515,0.85
48886,202304080530,1.4500000000000002
48887,202304080545,1.7000000000000002
48888,202304080600,1.7000000000000002
48889,202304080615,1.85
48890,202304080630,2.65
48891,202304080645,4.4
48892,202304080700,4.9
48893,202304080715,5.949999999999999
48894,202304080730,6.25
48895,202304080745,6.6
48896,202304080800,7.2
48897,202304080815,8.350000000000001
48898,202304080830,9.25
48899,202304080845,8.95
48900,202304080900,8.850000000000001
48901,202304080915,11.2
48902,202304080930,12.1
48903,202304080945,13.75
48904,202304081000,14.149999999999999
48905,202304081015,15.15
48906,202304081030,15.85
48907,202304081045,14.7
48908,202304081100,14.7
48909,202304081115,14.0
48910,202304081130,17.4
48911,202304081145,18.25
48912,202304081200,17.05
48913,202304081215,18.35
48914,202304081230,20.85
48915,202304081245,26.049999999999997
48916,202304081300,25.15
48917,202304081315,23.6
48918,202304081330,25.200000000000003
48919,202304081345,21.55
48920,202304081400,19.25
48921,202304081415,16.95
48922,202304081430,14.75
48923,202304081445,13.850000000000001
48924,202304081500,13.75
48925,202304081515,13.8
48926,202304081530,12.1
48927,202304081545,11.2
48928,202304081600,9.8
48929,202304081615,8.2
48930,202304081630,5.9
48931,202304081645,3.25
48932,202304081700,2.15
48933,202304081715,1.2000000000000002
48934,202304081730,1.2000000000000002
48935,202304081745,0.95
48936,202304081800,0.55
48937,202304081815,0.1
48938,202304081830,0.0
48939,202304081845,0.0
48940,202304081900,0.0
48941,202304081915,0.0
48942,202304081930,0.0
48943,202304081945,0.0
48944,202304082000,0.0
48945,202304082015,0.0
48946,202304082030,0.0
48947,202304082045,0.0
48948,202304082100,0.0
48949,202304082115,0.0
48950,202304082130,0.0
48951,202304082145,0.0
48952,202304082200,0.0
48953,202304082215,0.0
48954,202304082230,0.0
48955,202304082245,0.0
48956,202304082300,0.0
48957,202304082315,0.0
48958,202304082330,0.0
48959,202304082345,0.0
48960,202304090000,0.0
48961,202304090015,0.0
48962,202304090030,0.0
48963,202304090045,0.0
48964,202304090100,0.0
48965,202304090115,0.0
48966,202304090130,0.0
48967,202304090145,0.0
48968,202304090200,0.0
48969,202304090215,0.0
48970,202304090230,0.0
48971,202304090245,0.0
48972,202304090300,0.0
48973,202304090315,0.0
48974,202304090330,0.0
48975,202304090345,0.0
48976,202304090400,0.0
48977,202304090415,0.0
48978,202304090430,0.1
48979,202304090445,0.6
48980,202304090500,1.4000000000000001
48981,202304090515,2.95
48982,202304090530,4.35
48983,202304090545,6.05
48984,202304090600,7.55
48985,202304090615,9.8
48986,202304090630,11.9
48987,202304090645,13.25
48988,202304090700,14.25
48989,202304090715,15.200000000000001
48990,202304090730,18.200000000000003
48991,202304090745,20.15
48992,202304090800,18.75
48993,202304090815,18.65
48994,202304090830,22.450000000000003
48995,202304090845,28.400000000000002
48996,202304090900,27.5
48997,202304090915,24.4
48998,202304090930,28.4
48999,202304090945,43.949999999999996
49000,202304091000,30.25
49001,202304091015,30.75
49002,202304091030,31.85
49003,202304091045,33.05
49004,202304091100,39.75
49005,202304091115,46.2
49006,202304091130,45.1
49007,202304091145,41.95
49008,202304091200,42.25
49009,202304091215,41.05
49010,202304091230,41.95
49011,202304091245,56.900000000000006
49012,202304091300,50.5
49013,202304091315,39.15
49014,202304091330,37.25
49015,202304091345,34.55
49016,202304091400,35.95
49017,202304091415,42.95
49018,202304091430,46.45
49019,202304091445,28.7
49020,202304091500,28.6
49021,202304091515,21.25
49022,202304091530,15.25
49023,202304091545,13.25
49024,202304091600,11.05
49025,202304091615,9.100000000000001
49026,202304091630,7.2
49027,202304091645,7.6
49028,202304091700,9.6
49029,202304091715,4.85
49030,202304091730,2.35
49031,202304091745,1.15
49032,202304091800,0.55
49033,202304091815,0.1
49034,202304091830,0.0
49035,202304091845,0.0
49036,202304091900,0.0
49037,202304091915,0.0
49038,202304091930,0.0
49039,202304091945,0.0
49040,202304092000,0.0
49041,202304092015,0.0
49042,202304092030,0.0
49043,202304092045,0.0
49044,202304092100,0.0
49045,202304092115,0.0
49046,202304092130,0.0
49047,202304092145,0.0
49048,202304092200,0.0
49049,202304092215,0.0
49050,202304092230,0.0
49051,202304092245,0.0
49052,202304092300,0.0
49053,202304092315,0.0
49054,202304092330,0.0
49055,202304092345,0.0
49056,202304100000,0.0
49057,202304100015,0.0
49058,202304100030,0.0
49059,202304100045,0.0
49060,202304100100,0.0
49061,202304100115,0.0
49062,202304100130,0.0
49063,202304100145,0.0
49064,202304100200,0.0
49065,202304100215,0.0
49066,202304100230,0.0
49067,202304100245,0.0
49068,202304100300,0.0
49069,202304100315,0.0
49070,202304100330,0.0
49071,202304100345,0.0
49072,202304100400,0.0
49073,202304100415,0.05
49074,202304100430,0.45
49075,202304100445,1.2999999999999998
49076,202304100500,2.4
49077,202304100515,4.1
49078,202304100530,5.1
49079,202304100545,5.9
49080,202304100600,7.7
49081,202304100615,13.1
49082,202304100630,18.6
49083,202304100645,22.1
49084,202304100700,28.599999999999998
49085,202304100715,29.95
49086,202304100730,28.35
49087,202304100745,36.150000000000006
49088,202304100800,41.25
49089,202304100815,34.150000000000006
49090,202304100830,29.75
49091,202304100845,41.45
49092,202304100900,51.05
49093,202304100915,50.550000000000004
49094,202304100930,51.95
49095,202304100945,60.6
49096,202304101000,61.0
49097,202304101015,62.65
49098,202304101030,60.65
49099,202304101045,52.0
49100,202304101100,57.400000000000006
49101,202304101115,64.25
49102,202304101130,63.65
49103,202304101145,59.099999999999994
49104,202304101200,61.900000000000006
49105,202304101215,64.6
49106,202304101230,62.8
49107,202304101245,59.900000000000006
49108,202304101300,62.400000000000006
49109,202304101315,56.55
49110,202304101330,48.75
49111,202304101345,54.1
49112,202304101400,49.6
49113,202304101415,45.8
49114,202304101430,37.5
49115,202304101445,29.049999999999997
49116,202304101500,27.15
49117,202304101515,23.5
49118,202304101530,26.8
49119,202304101545,23.299999999999997
49120,202304101600,18.299999999999997
49121,202304101615,12.899999999999999
49122,202304101630,9.8
49123,202304101645,6.65
49124,202304101700,4.75
49125,202304101715,3.3
49126,202304101730,2.1
49127,202304101745,1.0
49128,202304101800,0.4
49129,202304101815,0.1
49130,202304101830,0.0
49131,202304101845,0.0
49132,202304101900,0.0
49133,202304101915,0.0
49134,202304101930,0.0
49135,202304101945,0.0
49136,202304102000,0.0
49137,202304102015,0.0
49138,202304102030,0.0
49139,202304102045,0.0
49140,202304102100,0.0
49141,202304102115,0.0
49142,202304102130,0.0
49143,202304102145,0.0
49144,202304102200,0.0
49145,202304102215,0.0
49146,202304102230,0.0
49147,202304102245,0.0
49148,202304102300,0.0
49149,202304102315,0.0
49150,202304102330,0.0
49151,202304102345,0.0
49152,202304110000,0.0
49153,202304110015,0.0
49154,202304110030,0.0
49155,202304110045,0.0
49156,202304110100,0.0
49157,202304110115,0.0
49158,202304110130,0.0
49159,202304110145,0.0
49160,202304110200,0.0
49161,202304110215,0.0
49162,202304110230,0.0
49163,202304110245,0.0
49164,202304110300,0.0
49165,202304110315,0.0
49166,202304110330,0.0
49167,202304110345,0.0
49168,202304110400,0.0
49169,202304110415,0.0
49170,202304110430,0.1
49171,202304110445,0.45
49172,202304110500,0.75
49173,202304110515,1.2
49174,202304110530,1.6
49175,202304110545,1.2
49176,202304110600,2.0
49177,202304110615,3.25
49178,202304110630,4.449999999999999
49179,202304110645,6.5
49180,202304110700,4.7
49181,202304110715,8.100000000000001
49182,202304110730,10.5
49183,202304110745,25.95
49184,202304110800,22.75
49185,202304110815,10.45
49186,202304110830,11.05
49187,202304110845,18.4
49188,202304110900,28.7
49189,202304110915,16.8
49190,202304110930,18.1
49191,202304110945,23.35
49192,202304111000,29.65
49193,202304111015,26.85
49194,202304111030,25.85
49195,202304111045,30.4
49196,202304111100,47.7
49197,202304111115,43.55
49198,202304111130,31.349999999999998
49199,202304111145,68.75
49200,202304111200,72.55
49201,202304111215,51.65
49202,202304111230,63.15
49203,202304111245,56.349999999999994
49204,202304111300,42.25
49205,202304111315,52.2
49206,202304111330,38.6
49207,202304111345,24.55
49208,202304111400,15.75
49209,202304111415,6.6
49210,202304111430,11.299999999999999
49211,202304111445,11.7
49212,202304111500,13.899999999999999
49213,202304111515,17.4
49214,202304111530,15.8
49215,202304111545,10.8
49216,202304111600,9.2
49217,202304111615,8.65
49218,202304111630,5.95
49219,202304111645,5.7
49220,202304111700,4.1
49221,202304111715,2.2
49222,202304111730,1.7999999999999998
49223,202304111745,0.95
49224,202304111800,0.75
49225,202304111815,0.25
49226,202304111830,0.05
49227,202304111845,0.0
49228,202304111900,0.0
49229,202304111915,0.0
49230,202304111930,0.0
49231,202304111945,0.0
49232,202304112000,0.0
49233,202304112015,0.0
49234,202304112030,0.0
49235,202304112045,0.0
49236,202304112100,0.0
49237,202304112115,0.0
49238,202304112130,0.0
49239,202304112145,0.0
49240,202304112200,0.0
49241,202304112215,0.0
49242,202304112230,0.0
49243,202304112245,0.0
49244,202304112300,0.0
49245,202304112315,0.0
49246,202304112330,0.0
49247,202304112345,0.0
49248,202304120000,0.0
49249,202304120015,0.0
49250,202304120030,0.0
49251,202304120045,0.0
49252,202304120100,0.0
49253,202304120115,0.0
49254,202304120130,0.0
49255,202304120145,0.0
49256,202304120200,0.0
49257,202304120215,0.0
49258,202304120230,0.0
49259,202304120245,0.0
49260,202304120300,0.0
49261,202304120315,0.0
49262,202304120330,0.0
49263,202304120345,0.0
49264,202304120400,0.0
49265,202304120415,0.2
49266,202304120430,0.6
49267,202304120445,1.9
49268,202304120500,3.8
49269,202304120515,6.95
49270,202304120530,9.55
49271,202304120545,15.2
49272,202304120600,21.2
49273,202304120615,21.1
49274,202304120630,18.9
49275,202304120645,32.5
49276,202304120700,34.5
49277,202304120715,36.2
49278,202304120730,33.5
49279,202304120745,26.25
49280,202304120800,33.95
49281,202304120815,46.150000000000006
49282,202304120830,51.849999999999994
49283,202304120845,54.1
49284,202304120900,56.199999999999996
49285,202304120915,58.699999999999996
49286,202304120930,60.4
49287,202304120945,62.75
49288,202304121000,65.25
49289,202304121015,66.35
49290,202304121030,67.05
49291,202304121045,67.3
49292,202304121100,67.1
49293,202304121115,53.849999999999994
49294,202304121130,46.849999999999994
49295,202304121145,48.8
49296,202304121200,45.9
49297,202304121215,47.1
49298,202304121230,34.4
49299,202304121245,20.65
49300,202304121300,14.649999999999999
49301,202304121315,13.950000000000001
49302,202304121330,21.450000000000003
49303,202304121345,23.95
49304,202304121400,11.55
49305,202304121415,8.55
49306,202304121430,9.85
49307,202304121445,7.35
49308,202304121500,4.55
49309,202304121515,4.2
49310,202304121530,6.5
49311,202304121545,7.4
49312,202304121600,6.5
49313,202304121615,6.949999999999999
49314,202304121630,5.25
49315,202304121645,3.7
49316,202304121700,2.5
49317,202304121715,1.1
49318,202304121730,1.0
49319,202304121745,0.95
49320,202304121800,0.45
49321,202304121815,0.0
49322,202304121830,0.0
49323,202304121845,0.0
49324,202304121900,0.0
49325,202304121915,0.0
49326,202304121930,0.0
49327,202304121945,0.0
49328,202304122000,0.0
49329,202304122015,0.0
49330,202304122030,0.0
49331,202304122045,0.0
49332,202304122100,0.0
49333,202304122115,0.0
49334,202304122130,0.0
49335,202304122145,0.0
49336,202304122200,0.0
49337,202304122215,0.0
49338,202304122230,0.0
49339,202304122245,0.0
49340,202304122300,0.0
49341,202304122315,0.0
49342,202304122330,0.0
49343,202304122345,0.0
49344,202304130000,0.0
49345,202304130015,0.0
49346,202304130030,0.0
49347,202304130045,0.0
49348,202304130100,0.0
49349,202304130115,0.0
49350,202304130130,0.0
49351,202304130145,0.0
49352,202304130200,0.0
49353,202304130215,0.0
49354,202304130230,0.0
49355,202304130245,0.0
49356,202304130300,0.0
49357,202304130315,0.0
49358,202304130330,0.0
49359,202304130345,0.0
49360,202304130400,0.0
49361,202304130415,0.2
49362,202304130430,0.5
49363,202304130445,1.3
49364,202304130500,2.0
49365,202304130515,5.449999999999999
49366,202304130530,6.25
49367,202304130545,12.25
49368,202304130600,11.95
49369,202304130615,20.75
49370,202304130630,24.75
49371,202304130645,28.55
49372,202304130700,31.650000000000002
49373,202304130715,35.45
49374,202304130730,38.35
49375,202304130745,41.8
49376,202304130800,42.099999999999994
49377,202304130815,33.45
49378,202304130830,28.05
49379,202304130845,34.6
49380,202304130900,26.2
49381,202304130915,40.400000000000006
49382,202304130930,52.0
49383,202304130945,50.1
49384,202304131000,60.699999999999996
49385,202304131015,31.6
49386,202304131030,18.9
49387,202304131045,30.0
49388,202304131100,37.6
49389,202304131115,31.450000000000003
49390,202304131130,20.45
49391,202304131145,20.1
49392,202304131200,13.899999999999999
49393,202304131215,8.15
49394,202304131230,20.75
49395,202304131245,16.950000000000003
49396,202304131300,11.850000000000001
49397,202304131315,9.05
49398,202304131330,7.45
49399,202304131345,16.9
49400,202304131400,22.6
49401,202304131415,34.1
49402,202304131430,45.4
49403,202304131445,37.7
49404,202304131500,18.0
49405,202304131515,14.0
49406,202304131530,12.6
49407,202304131545,16.55
49408,202304131600,29.05
49409,202304131615,15.15
49410,202304131630,12.149999999999999
49411,202304131645,12.25
49412,202304131700,8.05
49413,202304131715,10.1
49414,202304131730,7.5
49415,202304131745,4.0
49416,202304131800,2.4000000000000004
49417,202304131815,0.6
49418,202304131830,0.2
49419,202304131845,0.0
49420,202304131900,0.0
49421,202304131915,0.0
49422,202304131930,0.0
49423,202304131945,0.0
49424,202304132000,0.0
49425,202304132015,0.0
49426,202304132030,0.0
49427,202304132045,0.0
49428,202304132100,0.0
49429,202304132115,0.0
49430,202304132130,0.0
49431,202304132145,0.0
49432,202304132200,0.0
49433,202304132215,0.0
49434,202304132230,0.0
49435,202304132245,0.0
49436,202304132300,0.0
49437,202304132315,0.0
49438,202304132330,0.0
49439,202304132345,0.0
49440,202304140000,0.0
49441,202304140015,0.0
49442,202304140030,0.0
49443,202304140045,0.0
49444,202304140100,0.0
49445,202304140115,0.0
49446,202304140130,0.0
49447,202304140145,0.0
49448,202304140200,0.0
49449,202304140215,0.0
49450,202304140230,0.0
49451,202304140245,0.0
49452,202304140300,0.0
49453,202304140315,0.0
49454,202304140330,0.0
49455,202304140345,0.0
49456,202304140400,0.0
49457,202304140415,0.2
49458,202304140430,0.4
49459,202304140445,1.1
49460,202304140500,1.9
49461,202304140515,2.95
49462,202304140530,3.9499999999999997
49463,202304140545,4.9
49464,202304140600,5.8
49465,202304140615,6.85
49466,202304140630,7.550000000000001
49467,202304140645,9.15
49468,202304140700,9.95
49469,202304140715,10.9
49470,202304140730,11.600000000000001
49471,202304140745,12.600000000000001
49472,202304140800,12.8
49473,202304140815,12.6
49474,202304140830,11.899999999999999
49475,202304140845,10.55
49476,202304140900,11.45
49477,202304140915,13.05
49478,202304140930,11.45
49479,202304140945,11.95
49480,202304141000,9.75
49481,202304141015,13.15
49482,202304141030,12.55
49483,202304141045,11.1
49484,202304141100,13.6
49485,202304141115,12.399999999999999
49486,202304141130,12.7
49487,202304141145,12.45
49488,202304141200,13.25
49489,202304141215,10.0
49490,202304141230,11.2
49491,202304141245,10.4
49492,202304141300,9.5
49493,202304141315,7.7
49494,202304141330,6.8999999999999995
49495,202304141345,7.5
49496,202304141400,7.3
49497,202304141415,7.75
49498,202304141430,8.75
49499,202304141445,10.45
49500,202304141500,7.45
49501,202304141515,6.35
49502,202304141530,4.949999999999999
49503,202304141545,4.9
49504,202304141600,3.5
49505,202304141615,2.0999999999999996
49506,202304141630,1.9
49507,202304141645,1.15
49508,202304141700,0.65
49509,202304141715,0.7
49510,202304141730,0.5
49511,202304141745,0.25
49512,202304141800,0.15000000000000002
49513,202304141815,0.15000000000000002
49514,202304141830,0.05
49515,202304141845,0.0
49516,202304141900,0.0
49517,202304141915,0.0
49518,202304141930,0.0
49519,202304141945,0.0
49520,202304142000,0.0
49521,202304142015,0.0
49522,202304142030,0.0
49523,202304142045,0.0
49524,202304142100,0.0
49525,202304142115,0.0
49526,202304142130,0.0
49527,202304142145,0.0
49528,202304142200,0.0
49529,202304142215,0.0
49530,202304142230,0.0
49531,202304142245,0.0
49532,202304142300,0.0
49533,202304142315,0.0
49534,202304142330,0.0
49535,202304142345,0.0
49536,202304150000,0.0
49537,202304150015,0.0
49538,202304150030,0.0
49539,202304150045,0.0
49540,202304150100,0.0
49541,202304150115,0.0
49542,202304150130,0.0
49543,202304150145,0.0
49544,202304150200,0.0
49545,202304150215,0.0
49546,202304150230,0.0
49547,202304150245,0.0
49548,202304150300,0.0
49549,202304150315,0.0
49550,202304150330,0.0
49551,202304150345,0.0
49552,202304150400,0.1
49553,202304150415,0.35
49554,202304150430,0.65
49555,202304150445,1.65
49556,202304150500,3.95
49557,202304150515,6.4
49558,202304150530,8.8
49559,202304150545,13.9
49560,202304150600,13.799999999999999
49561,202304150615,15.200000000000001
49562,202304150630,15.5
49563,202304150645,26.950000000000003
49564,202304150700,31.25
49565,202304150715,32.6
49566,202304150730,36.6
49567,202304150745,41.3
49568,202304150800,43.4
49569,202304150815,32.75
49570,202304150830,29.35
49571,202304150845,30.95
49572,202304150900,30.75
49573,202304150915,41.8
49574,202304150930,42.8
49575,202304150945,50.0
49576,202304151000,55.8
49577,202304151015,59.449999999999996
49578,202304151030,65.35
49579,202304151045,56.65
49580,202304151100,62.05
49581,202304151115,61.55
49582,202304151130,60.25
49583,202304151145,62.05
49584,202304151200,60.15
49585,202304151215,39.15
49586,202304151230,34.45
49587,202304151245,47.0
49588,202304151300,50.0
49589,202304151315,30.700000000000003
49590,202304151330,23.4
49591,202304151345,14.55
49592,202304151400,11.05
49593,202304151415,7.15
49594,202304151430,7.65
49595,202304151445,5.050000000000001
49596,202304151500,6.050000000000001
49597,202304151515,6.3
49598,202304151530,6.9
49599,202304151545,15.25
49600,202304151600,12.25
49601,202304151615,6.7
49602,202304151630,6.1
49603,202304151645,5.300000000000001
49604,202304151700,4.4
49605,202304151715,3.7
49606,202304151730,2.7
49607,202304151745,1.4500000000000002
49608,202304151800,0.85
49609,202304151815,0.35
49610,202304151830,0.05
49611,202304151845,0.0
49612,202304151900,0.0
49613,202304151915,0.0
49614,202304151930,0.0
49615,202304151945,0.0
49616,202304152000,0.0
49617,202304152015,0.0
49618,202304152030,0.0
49619,202304152045,0.0
49620,202304152100,0.0
49621,202304152115,0.0
49622,202304152130,0.0
49623,202304152145,0.0
49624,202304152200,0.0
49625,202304152215,0.0
49626,202304152230,0.0
49627,202304152245,0.0
49628,202304152300,0.0
49629,202304152315,0.0
49630,202304152330,0.0
49631,202304152345,0.0
49632,202304160000,0.0
49633,202304160015,0.0
49634,202304160030,0.0
49635,202304160045,0.0
49636,202304160100,0.0
49637,202304160115,0.0
49638,202304160130,0.0
49639,202304160145,0.0
49640,202304160200,0.0
49641,202304160215,0.0
49642,202304160230,0.0
49643,202304160245,0.0
49644,202304160300,0.0
49645,202304160315,0.0
49646,202304160330,0.0
49647,202304160345,0.0
49648,202304160400,0.0
49649,202304160415,0.15000000000000002
49650,202304160430,0.25
49651,202304160445,1.25
49652,202304160500,2.6500000000000004
49653,202304160515,5.050000000000001
49654,202304160530,10.15
49655,202304160545,9.8
49656,202304160600,8.3
49657,202304160615,9.5
49658,202304160630,10.6
49659,202304160645,6.6
49660,202304160700,7.0
49661,202304160715,8.649999999999999
49662,202304160730,8.85
49663,202304160745,8.8
49664,202304160800,11.9
49665,202304160815,15.85
49666,202304160830,18.85
49667,202304160845,19.45
49668,202304160900,24.05
49669,202304160915,27.700000000000003
49670,202304160930,30.299999999999997
49671,202304160945,35.05
49672,202304161000,38.25
49673,202304161015,44.75
49674,202304161030,42.15
49675,202304161045,38.0
49676,202304161100,40.2
49677,202304161115,46.7
49678,202304161130,59.900000000000006
49679,202304161145,54.9
49680,202304161200,43.7
49681,202304161215,47.6
49682,202304161230,49.0
49683,202304161245,48.45
49684,202304161300,51.35
49685,202304161315,40.35
49686,202304161330,53.35
49687,202304161345,59.25
49688,202304161400,56.349999999999994
49689,202304161415,53.150000000000006
49690,202304161430,48.55
49691,202304161445,44.6
49692,202304161500,35.8
49693,202304161515,20.05
49694,202304161530,31.95
49695,202304161545,29.55
49696,202304161600,15.649999999999999
49697,202304161615,12.299999999999999
49698,202304161630,9.6
49699,202304161645,7.8
49700,202304161700,7.1
49701,202304161715,5.15
49702,202304161730,3.55
49703,202304161745,2.35
49704,202304161800,1.4500000000000002
49705,202304161815,0.5
49706,202304161830,0.1
49707,202304161845,0.0
49708,202304161900,0.0
49709,202304161915,0.0
49710,202304161930,0.0
49711,202304161945,0.0
49712,202304162000,0.0
49713,202304162015,0.0
49714,202304162030,0.0
49715,202304162045,0.0
49716,202304162100,0.0
49717,202304162115,0.0
49718,202304162130,0.0
49719,202304162145,0.0
49720,202304162200,0.0
49721,202304162215,0.0
49722,202304162230,0.0
49723,202304162245,0.0
49724,202304162300,0.0
49725,202304162315,0.0
49726,202304162330,0.0
49727,202304162345,0.0
49728,202304170000,0.0
49729,202304170015,0.0
49730,202304170030,0.0
49731,202304170045,0.0
49732,202304170100,0.0
49733,202304170115,0.0
49734,202304170130,0.0
49735,202304170145,0.0
49736,202304170200,0.0
49737,202304170215,0.0
49738,202304170230,0.0
49739,202304170245,0.0
49740,202304170300,0.0
49741,202304170315,0.0
49742,202304170330,0.0
49743,202304170345,0.0
49744,202304170400,0.1
49745,202304170415,0.4
49746,202304170430,1.0
49747,202304170445,2.1
49748,202304170500,3.6
49749,202304170515,5.25
49750,202304170530,5.85
49751,202304170545,12.75
49752,202304170600,18.15
49753,202304170615,20.9
49754,202304170630,25.4
49755,202304170645,30.5
49756,202304170700,33.2
49757,202304170715,36.85
49758,202304170730,41.75
49759,202304170745,46.7
49760,202304170800,44.4
49761,202304170815,48.8
49762,202304170830,47.6
49763,202304170845,54.45
49764,202304170900,56.05
49765,202304170915,59.0
49766,202304170930,60.8
49767,202304170945,63.8
49768,202304171000,62.5
49769,202304171015,57.599999999999994
49770,202304171030,59.5
49771,202304171045,55.6
49772,202304171100,67.2
49773,202304171115,51.7
49774,202304171130,66.1
49775,202304171145,51.400000000000006
49776,202304171200,65.3
49777,202304171215,56.7
49778,202304171230,54.8
49779,202304171245,56.8
49780,202304171300,60.3
49781,202304171315,49.5
49782,202304171330,52.599999999999994
49783,202304171345,44.7
49784,202304171400,35.4
49785,202304171415,36.9
49786,202304171430,48.300000000000004
49787,202304171445,45.65
49788,202304171500,43.349999999999994
49789,202304171515,36.75
49790,202304171530,26.25
49791,202304171545,20.05
49792,202304171600,26.65
49793,202304171615,25.65
49794,202304171630,26.65
49795,202304171645,12.3
49796,202304171700,7.199999999999999
49797,202304171715,5.75
49798,202304171730,4.35
49799,202304171745,3.35
49800,202304171800,2.45
49801,202304171815,0.75
49802,202304171830,0.25
49803,202304171845,0.1
49804,202304171900,0.0
49805,202304171915,0.0
49806,202304171930,0.0
49807,202304171945,0.0
49808,202304172000,0.0
49809,202304172015,0.0
49810,202304172030,0.0
49811,202304172045,0.0
49812,202304172100,0.0
49813,202304172115,0.0
49814,202304172130,0.0
49815,202304172145,0.0
49816,202304172200,0.0
49817,202304172215,0.0
49818,202304172230,0.0
49819,202304172245,0.0
49820,202304172300,0.0
49821,202304172315,0.0
49822,202304172330,0.0
49823,202304172345,0.0
49824,202304180000,0.0
49825,202304180015,0.0
49826,202304180030,0.0
49827,202304180045,0.0
49828,202304180100,0.0
49829,202304180115,0.0
49830,202304180130,0.0
49831,202304180145,0.0
49832,202304180200,0.0
49833,202304180215,0.0
49834,202304180230,0.0
49835,202304180245,0.0
49836,202304180300,0.0
49837,202304180315,0.0
49838,202304180330,0.0
49839,202304180345,0.0
49840,202304180400,0.1
49841,202304180415,0.35
49842,202304180430,0.75
49843,202304180445,1.85
49844,202304180500,3.05
49845,202304180515,4.0
49846,202304180530,4.5
49847,202304180545,7.199999999999999
49848,202304180600,12.3
49849,202304180615,13.600000000000001
49850,202304180630,22.2
49851,202304180645,26.65
49852,202304180700,26.25
49853,202304180715,25.1
49854,202304180730,13.6
49855,202304180745,12.2
49856,202304180800,13.7
49857,202304180815,15.45
49858,202304180830,16.95
49859,202304180845,19.7
49860,202304180900,19.4
49861,202304180915,17.75
49862,202304180930,17.65
49863,202304180945,22.450000000000003
49864,202304181000,27.450000000000003
49865,202304181015,34.4
49866,202304181030,43.1
49867,202304181045,71.15
49868,202304181100,70.95
49869,202304181115,65.3
49870,202304181130,64.9
49871,202304181145,65.05000000000001
49872,202304181200,65.45
49873,202304181215,67.8
49874,202304181230,68.1
49875,202304181245,60.7
49876,202304181300,60.2
49877,202304181315,62.4
49878,202304181330,60.8
49879,202304181345,54.7
49880,202304181400,54.5
49881,202304181415,50.7
49882,202304181430,46.8
49883,202304181445,39.25
49884,202304181500,34.25
49885,202304181515,34.8
49886,202304181530,32.6
49887,202304181545,30.8
49888,202304181600,28.3
49889,202304181615,24.5
49890,202304181630,22.0
49891,202304181645,17.2
49892,202304181700,14.0
49893,202304181715,11.9
49894,202304181730,9.3
49895,202304181745,5.15
49896,202304181800,2.95
49897,202304181815,1.05
49898,202304181830,0.25
49899,202304181845,0.0
49900,202304181900,0.0
49901,202304181915,0.0
49902,202304181930,0.0
49903,202304181945,0.0
49904,202304182000,0.0
49905,202304182015,0.0
49906,202304182030,0.0
49907,202304182045,0.0
49908,202304182100,0.0
49909,202304182115,0.0
49910,202304182130,0.0
49911,202304182145,0.0
49912,202304182200,0.0
49913,202304182215,0.0
49914,202304182230,0.0
49915,202304182245,0.0
49916,202304182300,0.0
49917,202304182315,0.0
49918,202304182330,0.0
49919,202304182345,0.0
49920,202304190000,0.0
49921,202304190015,0.0
49922,202304190030,0.0
49923,202304190045,0.0
49924,202304190100,0.0
49925,202304190115,0.0
49926,202304190130,0.0
49927,202304190145,0.0
49928,202304190200,0.0
49929,202304190215,0.0
49930,202304190230,0.0
49931,202304190245,0.0
49932,202304190300,0.0
49933,202304190315,0.0
49934,202304190330,0.0
49935,202304190345,0.0
49936,202304190400,0.2
49937,202304190415,0.8
49938,202304190430,1.9
49939,202304190445,4.2
49940,202304190500,6.7
49941,202304190515,10.2
49942,202304190530,12.8
49943,202304190545,17.2
49944,202304190600,20.5
49945,202304190615,24.65
49946,202304190630,27.95
49947,202304190645,32.15
49948,202304190700,35.35
49949,202304190715,39.5
49950,202304190730,42.5
49951,202304190745,46.0
49952,202304190800,48.8
49953,202304190815,51.900000000000006
49954,202304190830,54.3
49955,202304190845,57.199999999999996
49956,202304190900,59.199999999999996
49957,202304190915,61.699999999999996
